,연번,비상소화장치일련번호,일련번호,X좌표,Y좌표,비상소화장치고유번호,사용구분,삭제여부,업데이트날짜,위도,경도,도로명주소
546,547,110081204,2442,199551.71033206,547094.00973055,000024,52201,N,20231021120008,37.52333487863712,126.99492873057136,서울 용산구 동빙고동 256
547,548,110081206,2444,199236.20455879,548664.02475501,000026,52201,N,20231022120010,37.53748052983321,126.99135794483952,서울 용산구 이태원동 199-11
548,549,110081208,2446,196011.54850697,548266.90426552,000028,52201,N,20231027120009,37.53389416630089,126.95487434928697,서울 용산구 원효로3가 221
549,550,110081209,2447,196942.69296547,549964.59645764,000029,52201,N,20231101120003,37.54919392192921,126.96540232075846,서울 용산구 청파동1가 3-14
550,551,110081210,2448,199162.58074443,548778.10096406,000030,52201,N,20231106120008,37.53850829292276,126.99052478931453,서울 용산구 이태원동 223-21
551,552,110081213,2450,197221.72737999,550213.03854813,000033,52201,N,20231101120003,37.55143326391369,126.96855904233966,서울 용산구 서계동 96-26
552,553,110081214,2451,196956.00956811,550137.7258885,000034,52201,N,20231101120003,37.550753859249966,126.96555229871643,서울 용산구 서계동 249-12
553,554,110081216,2453,196941.18880852,546975.61706753,000064,52201,N,20231114120009,37.52226319778238,126.96539774463646,서울 용산구 한강로3가 65-338
554,555,110081217,2454,200350.68798379,547910.80214281,000065,52201,N,20230608120006,37.530694236793146,127.00396754174594,서울 용산구 한남동 620-34
555,556,110081218,2455,197828.87007481,548237.11906928,000066,52201,N,20231117120006,37.533631868176904,126.97543575255794,서울 용산구 용산동3가 1-38
556,557,110081219,2456,200408.6879275,547986.98829637,000067,52201,N,20230608120006,37.531380651217766,127.00462377197947,서울 용산구 한남동 620-4
557,558,110081220,2457,200289.37764385,547996.7153373,000068,52201,N,20230608120006,37.53146833711929,127.0032739352393,서울 용산구 한남동 770-6
558,559,110081222,2458,197729.73320044,549913.87552653,000070,52201,N,20231009120013,37.548739200805215,126.97430893101681,서울 용산구 후암동 143-2
559,560,110081226,2461,197019.02111393,549707.06639468,000054,52201,N,20231101120003,37.54687382953384,126.96626712538114,서울 용산구 청파동2가 5-1
560,561,110081228,2463,196952.1921166,548952.68565559,000056,52201,N,20231019120009,37.54007664579646,126.96551401692321,서울 용산구 원효로1가 18-12
561,562,110081229,2464,199715.89458778,546956.74364068,000057,52201,N,20231114120009,37.522098172674816,126.99678611528773,서울 용산구 동빙고동 114
562,563,110081230,2465,196532.74591014,547136.70430864,000058,52201,N,20231114120009,37.5237131536634,126.96077654840201,서울 용산구 한강로3가 40-552
563,564,110081231,2466,200115.83986803,547213.70954037,000059,52201,N,20231029120041,37.52441347849047,127.0013104554508,서울 용산구 보광동 135
564,565,110081232,2467,199947.5187171,547004.97620231,000060,52201,N,20231021120008,37.52253279159856,126.99940631271367,서울 용산구 주성동 17
565,566,110081337,2468,204135.16809739,554536.66536211,068,52201,N,20231119120004,37.5903838371015,127.04682095178777,서울 동대문구 청량리동 206-42
566,567,110081351,2470,191352.11919825,543930.78779847,000012,52201,N,20231116120041,37.49479373339825,126.9022082451073,서울 영등포구 대림동 851-28
567,568,110081339,2471,191448.12467961,544427.7793894,000070,52201,N,20231116120041,37.49927254761564,126.90328811600014,서울 영등포구 신길동 410-55
568,569,110082715,2269,205824.99292462,555331.87050413,070,52201,N,20231018120001,37.59753942475836,127.0659605158356,서울 동대문구 이문동 114-8
569,570,110082719,2271,194459.9629289,543830.942244,000334,52201,N,20231026120008,37.49391798242704,126.93735301463649,서울 동작구 상도동 산 75-1
570,571,110082720,2272,191510.96491719,557398.84071229,31,52201,N,20231116120041,37.61614187465742,126.90384871360942,서울 은평구 구산동 314
571,572,110081271,2342,198511.52129735,549854.95771831,000105,52201,N,20231025120007,37.54820994557956,126.98315601547391,서울 용산구 후암동 400-37
572,573,110081573,2343,204465.08360935,556248.57063261,111,52201,N,20231119120004,37.60580640466735,127.05056689687765,서울 성북구 상월곡동 24-136
573,574,110081616,2344,213305.27716141,548725.5589833,000091,52201,N,20231021120008,37.537939310845196,127.15054503222298,서울 강동구 길동 172-6
574,575,110081617,2345,212077.79897653,550206.22842476,000092,52201,N,20231031120006,37.551296982725425,127.1366808942669,서울 강동구 암사동 475-25
575,576,110081620,2346,211404.52586923,550102.72533462,000003,52201,N,20231108120004,37.55037299783062,127.12906007099265,서울 강동구 암사동 496-12
576,577,110081628,2348,211894.68655271,550136.30243714,000018,52201,N,20231118120007,37.55066933302799,127.13460753710345,서울 강동구 암사동 480-1
577,578,110081630,2350,212000.81960402,549077.52334628,000022,52201,N,20231119120004,37.541128394436676,127.13579129547946,서울 강동구 천호동 111-28
578,579,110081631,2351,212032.38102442,549412.17293649,000012,52201,N,20231015120025,37.54414316618703,127.13615390044934,서울 강동구 천호동 87-6
579,580,110081634,2352,212071.90596423,549367.09226519,000004,52201,N,20231015120025,37.54373647423065,127.1366004075442,서울 강동구 천호동 92-5
580,581,110081636,2353,211945.26209395,549383.11332471,000011,52201,N,20231015120025,37.543882472526924,127.13516762518863,서울 강동구 천호동 217-32
581,582,110081647,2356,212068.11627122,549527.64317502,000041,52201,N,20231015120025,37.54518308232529,127.13656016376201,서울 강동구 천호동 221-24
582,583,110081660,2357,211891.46157207,549109.886801,000051,52201,N,20231112120003,37.54142140472383,127.1345544180824,서울 강동구 천호동 111-28
583,584,110081662,2358,212052.27342496,550444.60843857,000037,52201,N,20231111120009,37.553445110081114,127.13639594397125,서울 강동구 암사동 453-39
584,585,110081665,2359,211447.30749314,550218.28870426,000054,52201,N,20231015120025,37.55141368904503,127.12954601306365,서울 강동구 암사동 497-18
585,586,110081666,2360,212057.11746685,549870.34997791,000055,52201,N,20231015120025,37.54827100221208,127.1364413318206,서울 강동구 천호동 233-21
586,587,110081672,2361,211931.93502237,550696.31737755,000063,52201,N,20231104120010,37.55571456104843,127.135038166241,서울 강동구 암사동 445-16
587,588,110081690,2364,212103.2711164,549260.65162636,000097,52201,N,20231015120025,37.54277703624683,127.13695356664202,서울 강동구 천호동 107-22
588,589,110081692,2365,211385.66410979,550029.21796675,000099,52201,N,20231104120010,37.54971093235781,127.12884548106629,서울 강동구 암사동 496-18
589,590,110082072,2366,207398.13260087,561093.05366455,1-8,52201,N,20231015120025,37.64943559417235,127.08383254497532,서울 노원구 중계동 75-15
590,591,110082289,2370,194167.65378096,545680.58950076,000255,52201,N,20231119120004,37.51058160103092,126.93403291120434,서울 동작구 대방동 44-1
591,592,110082460,2373,186610.00988225,546337.58539049,008,52205,N,20231012120004,37.516422471345344,126.84853997768022,서울 양천구 신정동 1221
592,593,110082472,2374,187539.25922579,547641.11639945,028,52201,N,20231029120041,37.528180296332216,126.859028996379,서울 양천구 신정동 881-14
593,594,110082482,2375,207218.45641434,556765.02715374,1-4,52201,N,20231119120004,37.61044213970597,127.08175380537747,서울 중랑구 묵동 122-62
594,595,110082486,2377,207188.11511786,556538.09164964,1-8,52201,N,20231119120004,37.6083977145232,127.08140794177466,서울 중랑구 묵동 산 46-18
595,596,110082489,2378,208669.45199033,557408.35910216,1-11,52201,N,20231028120004,37.61622595139711,127.09819489344676,서울 중랑구 신내동 305
596,597,110082492,2379,206997.46516357,556862.15404118,1-12,52201,N,20231027120009,37.611318948922595,127.07925186375815,서울 중랑구 묵동 192-3
597,598,110082493,2380,207213.69970905,556691.77710688,1-13,52201,N,20231119120004,37.60978220261685,127.08169921064909,서울 중랑구 묵동 122-67
598,599,110082565,2382,193418.35593482,544650.87181603,000298,52201,N,20231119120004,37.50129876176862,126.92556715272514,서울 동작구 대방동 391-601
599,600,110082589,2383,194146.8392926,545295.64030761,000325,52201,N,20231119120004,37.50711306103705,126.93380055092179,서울 동작구 대방동 13-105
600,601,110082618,2384,193592.71788812,552263.39803614,29,52201,N,20231102120007,37.56988884588151,126.9274726428003,서울 서대문구 연희동 116-8
601,602,110081179,2385,196109.05423605,548640.12284452,000016,52201,N,20231023120005,37.53725728364593,126.95597555964427,서울 용산구 용문동 38-89
602,603,110084562,0,211881.22242058,549024.86848174,000031,52201,N,20231112120003,37.54065552386652,127.13443718481284,서울 강동구 천호동 185-46
603,604,110081052,0,201467.32066648,549561.67583009,000031,52201,N,20231118120007,37.54556751285526,127.01660396896744,서울 성동구 옥수동 517-24
604,605,110081430,0,203221.89875574,555084.52700694,3,52201,N,20231118120007,37.595323674122135,127.03648275860755,서울 성북구 종암동 8-67
605,606,110080763,0,197543.40265084,553474.81073351,2-41,52201,N,20231119120004,37.580822610937105,126.97218842982872,서울 종로구 창성동 96-1
606,607,110080705,0,196771.06773415,555361.94556191,5-17,52201,N,20231019120009,37.59782316615776,126.96343637532432,서울 종로구 부암동 129-4
607,608,110083503,0,201986.95608689,558690.38920982,326,52201,N,20231113120034,37.627815589440644,127.02250883403325,서울 강북구 미아동 225-37
608,609,110080409,0,195705.99590663,551303.77230184,104,52205,N,20231117120006,37.56125493094005,126.9513995429845,서울 서대문구 북아현동 1017
609,610,110083334,0,186729.98139966,544732.95920474,96,52201,N,20231110120028,37.50196649577729,126.84992597116376,서울 구로구 고척동 253-124
610,611,110082019,0,189595.35066768,542934.19141232,000070,52201,N,20231116120041,37.48579622841334,126.8823565165506,서울 구로구 가리봉동 2-189
611,612,110084592,0,207407.83420329,556061.10482064,4-19,52201,N,20231118120007,37.60409837337468,127.08389150891415,서울 중랑구 중화동 산 9-12
612,613,110081399,0,191229.28004137,543615.2095256,000058,52201,N,20231026120008,37.49194919688688,126.90082292008324,서울 영등포구 대림동 834-6
613,614,110080503,0,195581.8510429,551403.17294218,114,52205,N,20231024120006,37.562149940324254,126.94999384675764,서울 서대문구 북아현동 1017-2
614,615,110083329,0,186810.23100587,544770.37320666,93,52201,N,20231110120028,37.50230474644649,126.85083286099201,서울 구로구 고척동 257-7
615,616,110086899,0,206884.84584576,542427.64417418,000101,52201,N,20231112120003,37.48126512312555,127.07784101072988,서울 강남구 일원동 732
616,617,110084531,0,206013.64996022,549645.00477312,000137,52201,N,20231022120010,37.546299864790996,127.06805017518191,서울 광진구 화양동 32-1
617,618,110083918,0,197075.40535136,554922.95493333,5-43,52201,N,20231019120009,37.593868916031795,126.96688437100222,서울 종로구 부암동 48-4
618,619,110086900,0,207170.90377144,542383.94051339,000102,52201,N,20231109120021,37.480869174588115,127.081074792482,서울 강남구 일원동 734-2
619,620,110084565,0,190923.77333963,552919.60530968,000113,52201,N,20231113120034,37.57577880543516,126.89725338760046,서울 마포구 상암동 2-170
620,621,110086904,0,190387.80801219,540690.45386779,000104,52201,N,20231110120028,37.46558855089652,126.89134594403478,서울 금천구 독산동 1003-14
621,622,110084467,0,196395.67847791,551295.63142631,147,52201,N,20231116120041,37.561184537116354,126.95920555588765,서울 서대문구 북아현동 113-15
622,623,110084553,0,203966.70721958,553934.15428197,074,52201,N,20231119120004,37.58495599904028,127.04491027150783,서울 동대문구 청량리동 215-105
623,624,110086905,0,191600.53254122,537792.15371343,000103,52201,N,20231025120007,37.43948632392461,126.90508729331198,서울 금천구 시흥동 1001-25
624,625,110084711,0,187399.50150292,547192.35237602,003,52201,N,20231012120004,37.52413503763696,126.85745558579447,서울 양천구 신정동 961-22
625,626,110086912,0,207971.83384273,554316.52462779,3-36,52201,N,20231014120003,37.58837516240079,127.09025964106351,서울 중랑구 면목동 1526
626,627,110083075,0,195335.21734752,543200.23988232,000014,52201,N,20231112120003,37.48824014313805,126.94725442237478,서울 관악구 봉천동 492-28
627,628,110084447,0,203043.55443333,561669.78208187,136,52201,N,20231118120007,37.654656562601616,127.03449070336893,서울 도봉구 쌍문동 153
628,629,110084593,0,206849.72011309,555160.06512152,4-20,52201,N,20231021120008,37.59598441934965,127.07756261094775,서울 중랑구 중화동 297-76
629,630,110083948,0,199622.48480509,546886.90956734,000139,52201,N,20231021120008,37.521468932243714,126.9957294719776,서울 용산구 동빙고동 151-3
630,631,110083770,0,192408.94109154,558202.30083476,12,52201,N,20231013120007,37.62338879307874,126.91401131705942,서울 은평구 갈현동 281-191
631,632,110086913,0,191652.79969675,550949.35746007,000115,52201,N,20231115120002,37.55803387195944,126.90552867621109,서울 마포구 망원동 480-8
632,633,110083159,0,186551.57997531,548009.84988104,42,52201,N,20231108120004,37.531488712966585,126.84784845797581,서울 강서구 화곡동 342-16
633,634,110086914,0,191649.12659885,550987.69456574,000116,52201,N,20231115120002,37.558379254476115,126.9054866688632,서울 마포구 망원동 480-8
634,635,110083822,0,206861.82993719,563614.76678234,2-19,52201,N,20231027120009,37.672159904369934,127.0777790932787,서울 노원구 상계동 1382-9
635,636,110081058,0,203866.37019696,551546.29975858,000016,52201,N,20231026120008,37.56344198755237,127.04376168457279,서울 성동구 마장동 산 25
636,637,110080107,0,192175.83448972,558545.27368346,85,52201,N,20231013120007,37.62647697642675,126.91136710629078,서울 은평구 갈현동 285-383
637,638,110083668,0,198242.72568889,554403.67824782,1-22,52201,N,20231103120009,37.589193242644406,126.98010336092949,서울 종로구 삼청동 산 2-53
638,639,110086917,0,197169.14052469,549791.10747666,000151,52201,N,20231101120003,37.54763151170939,126.96796555826641,서울 용산구 청파동1가 98-8
639,640,110084219,0,193400.20994573,541783.64352804,000185,52201,N,20231023120005,37.47546470080716,126.92538763584604,서울 관악구 신림동 610-310
